job_id,question_id,content_id,topic,domain,original_job_status,roadmap_candidate_status,status_note
JOB-4-2-1-1-01,EMS2026-4-2-1-1-01,4.2.1.1,Medical risk assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-1-02,EMS2026-4-2-1-1-02,4.2.1.1,Medical risk assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-1-03,EMS2026-4-2-1-1-03,4.2.1.1,Medical risk assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-1-04,EMS2026-4-2-1-1-04,4.2.1.1,Medical risk assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-1-05,EMS2026-4-2-1-1-05,4.2.1.1,Medical risk assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-2-01,EMS2026-4-2-1-2-01,4.2.1.2,Level of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-2-02,EMS2026-4-2-1-2-02,4.2.1.2,Level of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-2-03,EMS2026-4-2-1-2-03,4.2.1.2,Level of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-2-04,EMS2026-4-2-1-2-04,4.2.1.2,Level of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-2-05,EMS2026-4-2-1-2-05,4.2.1.2,Level of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-3-01,EMS2026-4-2-1-3-01,4.2.1.3,Design of event treatment facilities,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-3-02,EMS2026-4-2-1-3-02,4.2.1.3,Design of event treatment facilities,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-2-1-3-03,EMS2026-4-2-1-3-03,4.2.1.3,Design of event treatment facilities,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-3-04,EMS2026-4-2-1-3-04,4.2.1.3,Design of event treatment facilities,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-3-05,EMS2026-4-2-1-3-05,4.2.1.3,Design of event treatment facilities,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-4-01,EMS2026-4-2-1-4-01,4.2.1.4,"Ingress/egress of personnel, patients, and equipment",DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-4-02,EMS2026-4-2-1-4-02,4.2.1.4,"Ingress/egress of personnel, patients, and equipment",DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-4-03,EMS2026-4-2-1-4-03,4.2.1.4,"Ingress/egress of personnel, patients, and equipment",DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-4-04,EMS2026-4-2-1-4-04,4.2.1.4,"Ingress/egress of personnel, patients, and equipment",DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-4-05,EMS2026-4-2-1-4-05,4.2.1.4,"Ingress/egress of personnel, patients, and equipment",DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-5-01,EMS2026-4-2-1-5-01,4.2.1.5,MCI preparedness within mass gathering,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-2-1-5-02,EMS2026-4-2-1-5-02,4.2.1.5,MCI preparedness within mass gathering,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-5-03,EMS2026-4-2-1-5-03,4.2.1.5,MCI preparedness within mass gathering,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-5-04,EMS2026-4-2-1-5-04,4.2.1.5,MCI preparedness within mass gathering,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-5-05,EMS2026-4-2-1-5-05,4.2.1.5,MCI preparedness within mass gathering,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-2-1-6-01,EMS2026-4-2-1-6-01,4.2.1.6,National Special Security Events (NSSE) and Special Event Assessment Rating (SEAR) Events,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-6-02,EMS2026-4-2-1-6-02,4.2.1.6,National Special Security Events (NSSE) and Special Event Assessment Rating (SEAR) Events,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-6-03,EMS2026-4-2-1-6-03,4.2.1.6,National Special Security Events (NSSE) and Special Event Assessment Rating (SEAR) Events,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-6-04,EMS2026-4-2-1-6-04,4.2.1.6,National Special Security Events (NSSE) and Special Event Assessment Rating (SEAR) Events,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-1-6-05,EMS2026-4-2-1-6-05,4.2.1.6,National Special Security Events (NSSE) and Special Event Assessment Rating (SEAR) Events,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-1-01,EMS2026-4-2-2-1-01,4.2.2.1,Care teams,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-1-02,EMS2026-4-2-2-1-02,4.2.2.1,Care teams,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-1-03,EMS2026-4-2-2-1-03,4.2.2.1,Care teams,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-1-04,EMS2026-4-2-2-1-04,4.2.2.1,Care teams,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-1-05,EMS2026-4-2-2-1-05,4.2.2.1,Care teams,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-1-06,EMS2026-4-2-2-1-06,4.2.2.1,Care teams,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-2-01,EMS2026-4-2-2-2-01,4.2.2.2,Physician role,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-2-02,EMS2026-4-2-2-2-02,4.2.2.2,Physician role,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-2-03,EMS2026-4-2-2-2-03,4.2.2.2,Physician role,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-2-04,EMS2026-4-2-2-2-04,4.2.2.2,Physician role,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-2-2-05,EMS2026-4-2-2-2-05,4.2.2.2,Physician role,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-2-3-01,EMS2026-4-2-3-01,4.2.3,Training and Drills,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-3-02,EMS2026-4-2-3-02,4.2.3,Training and Drills,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-3-03,EMS2026-4-2-3-03,4.2.3,Training and Drills,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-3-04,EMS2026-4-2-3-04,4.2.3,Training and Drills,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-3-05,EMS2026-4-2-3-05,4.2.3,Training and Drills,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-2-3-06,EMS2026-4-2-3-06,4.2.3,Training and Drills,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-3-07,EMS2026-4-2-3-07,4.2.3,Training and Drills,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-4-01,EMS2026-4-2-4-01,4.2.4,Equipment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-4-02,EMS2026-4-2-4-02,4.2.4,Equipment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-4-03,EMS2026-4-2-4-03,4.2.4,Equipment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-4-04,EMS2026-4-2-4-04,4.2.4,Equipment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-4-05,EMS2026-4-2-4-05,4.2.4,Equipment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-4-06,EMS2026-4-2-4-06,4.2.4,Equipment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-4-07,EMS2026-4-2-4-07,4.2.4,Equipment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-1-01,EMS2026-4-2-5-1-01,4.2.5.1,Onsite public safety answering point and dispatch,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-1-02,EMS2026-4-2-5-1-02,4.2.5.1,Onsite public safety answering point and dispatch,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-1-03,EMS2026-4-2-5-1-03,4.2.5.1,Onsite public safety answering point and dispatch,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-2-5-1-04,EMS2026-4-2-5-1-04,4.2.5.1,Onsite public safety answering point and dispatch,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-1-05,EMS2026-4-2-5-1-05,4.2.5.1,Onsite public safety answering point and dispatch,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-1-06,EMS2026-4-2-5-1-06,4.2.5.1,Onsite public safety answering point and dispatch,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-2-01,EMS2026-4-2-5-2-01,4.2.5.2,Event online medical consultation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-2-02,EMS2026-4-2-5-2-02,4.2.5.2,Event online medical consultation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-2-03,EMS2026-4-2-5-2-03,4.2.5.2,Event online medical consultation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-2-04,EMS2026-4-2-5-2-04,4.2.5.2,Event online medical consultation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-2-5-2-05,EMS2026-4-2-5-2-05,4.2.5.2,Event online medical consultation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-01,EMS2026-4-3-1-01,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-02,EMS2026-4-3-1-02,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-03,EMS2026-4-3-1-03,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-04,EMS2026-4-3-1-04,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-05,EMS2026-4-3-1-05,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-06,EMS2026-4-3-1-06,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-07,EMS2026-4-3-1-07,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-3-1-08,EMS2026-4-3-1-08,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-09,EMS2026-4-3-1-09,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-10,EMS2026-4-3-1-10,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-11,EMS2026-4-3-1-11,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-12,EMS2026-4-3-1-12,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-13,EMS2026-4-3-1-13,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-14,EMS2026-4-3-1-14,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-3-1-15,EMS2026-4-3-1-15,4.3.1,Personnel rehabilitation,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-1-01,EMS2026-4-4-1-1-01,4.4.1.1,Active shooter incident response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-1-02,EMS2026-4-4-1-1-02,4.4.1.1,Active shooter incident response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-1-03,EMS2026-4-4-1-1-03,4.4.1.1,Active shooter incident response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-1-04,EMS2026-4-4-1-1-04,4.4.1.1,Active shooter incident response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-1-05,EMS2026-4-4-1-1-05,4.4.1.1,Active shooter incident response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-1-06,EMS2026-4-4-1-1-06,4.4.1.1,Active shooter incident response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-2-01,EMS2026-4-4-1-2-01,4.4.1.2,Barricaded individual response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-2-02,EMS2026-4-4-1-2-02,4.4.1.2,Barricaded individual response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-2-03,EMS2026-4-4-1-2-03,4.4.1.2,Barricaded individual response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-2-04,EMS2026-4-4-1-2-04,4.4.1.2,Barricaded individual response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-1-2-05,EMS2026-4-4-1-2-05,4.4.1.2,Barricaded individual response,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-2-01,EMS2026-4-4-2-01,4.4.2,Military vs. civilian tactical medical approaches,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-2-02,EMS2026-4-4-2-02,4.4.2,Military vs. civilian tactical medical approaches,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-2-03,EMS2026-4-4-2-03,4.4.2,Military vs. civilian tactical medical approaches,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-2-04,EMS2026-4-4-2-04,4.4.2,Military vs. civilian tactical medical approaches,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-2-05,EMS2026-4-4-2-05,4.4.2,Military vs. civilian tactical medical approaches,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-2-06,EMS2026-4-4-2-06,4.4.2,Military vs. civilian tactical medical approaches,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-3-01,EMS2026-4-4-3-01,4.4.3,Tactical response models,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-3-02,EMS2026-4-4-3-02,4.4.3,Tactical response models,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-3-03,EMS2026-4-4-3-03,4.4.3,Tactical response models,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-3-04,EMS2026-4-4-3-04,4.4.3,Tactical response models,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-3-05,EMS2026-4-4-3-05,4.4.3,Tactical response models,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-3-06,EMS2026-4-4-3-06,4.4.3,Tactical response models,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-4-01,EMS2026-4-4-4-01,4.4.4,Phases of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-4-02,EMS2026-4-4-4-02,4.4.4,Phases of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-4-03,EMS2026-4-4-4-03,4.4.4,Phases of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-4-04,EMS2026-4-4-4-04,4.4.4,Phases of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-4-4-05,EMS2026-4-4-4-05,4.4.4,Phases of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-4-4-06,EMS2026-4-4-4-06,4.4.4,Phases of care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-1-01,EMS2026-4-4-5-1-01,4.4.5.1,Remote assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-1-02,EMS2026-4-4-5-1-02,4.4.5.1,Remote assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-1-03,EMS2026-4-4-5-1-03,4.4.5.1,Remote assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-1-04,EMS2026-4-4-5-1-04,4.4.5.1,Remote assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-1-05,EMS2026-4-4-5-1-05,4.4.5.1,Remote assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-2-01,EMS2026-4-4-5-2-01,4.4.5.2,Sensory-deprived or sensory-overload physical assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-2-02,EMS2026-4-4-5-2-02,4.4.5.2,Sensory-deprived or sensory-overload physical assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-2-03,EMS2026-4-4-5-2-03,4.4.5.2,Sensory-deprived or sensory-overload physical assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-4-5-2-04,EMS2026-4-4-5-2-04,4.4.5.2,Sensory-deprived or sensory-overload physical assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-2-05,EMS2026-4-4-5-2-05,4.4.5.2,Sensory-deprived or sensory-overload physical assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-3-01,EMS2026-4-4-5-3-01,4.4.5.3,Priorities in patient care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-3-02,EMS2026-4-4-5-3-02,4.4.5.3,Priorities in patient care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-3-03,EMS2026-4-4-5-3-03,4.4.5.3,Priorities in patient care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-3-04,EMS2026-4-4-5-3-04,4.4.5.3,Priorities in patient care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-5-3-05,EMS2026-4-4-5-3-05,4.4.5.3,Priorities in patient care,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-6-1-01,EMS2026-4-4-6-1-01,4.4.6.1,Medical threat assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-4-4-6-1-02,EMS2026-4-4-6-1-02,4.4.6.1,Medical threat assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-4-4-6-1-03,EMS2026-4-4-6-1-03,4.4.6.1,Medical threat assessment,DISASTER MANAGEMENT AND SPECIAL OPERATIONS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
